-75.27362,39.8763,0.2869,
5696,20817 ,24929 ,Burglary Residential,65931
5697,32537 ,53690 ,Aggravated Assault No Firearm,65935
5698,15780 ,29863 ,Robbery Firearm,65941
5699,35693 ,63605 ,Robbery No Firearm,65946
5700,76156 ,51049 ,Robbery No Firearm,65975
5701,38611 ,13695 ,Burglary Residential,65989
5702,38059 ,16933 ,Burglary Residential,65995
5703,79937 ,79162 ,Aggravated Assault No Firearm,65999
5704,20569 ,51840 ,Theft from Vehicle,66002
5705,32777 ,19675 ,Theft from Vehicle,66002
5706,52986 ,40311 ,Burglary Residential,66005
5707,37215 ,34323 ,Burglary Residential,66013
5708,43479 ,44038 ,Robbery No Firearm,66014
5709,100654 ,65218 ,Robbery No Firearm,66036
5710,7760 ,35524 ,Robbery Firearm,66043
5711,29052 ,46346 ,Burglary Residential,66052
5712,53154 ,40748 ,Robbery Firearm,66059
5713,51718 ,35665 ,Robbery No Firearm,66075
5714,10772 ,35699 ,Robbery No Firearm,66075
5715,45554 ,30375 ,Theft from Vehicle,66079
5716,21538 ,30079 ,Burglary Residential,66092
5717,37621 ,26058 ,Theft from Vehicle,66093
5718,33139 ,55067 ,Robbery Firearm,66097
5719,48050 ,31680 ,Aggravated Assault Firearm,66115
5720,11121 ,15333 ,Burglary Residential,66118
5721,97919 ,69650 ,Theft from Vehicle,66125
5722,59913 ,45960 ,Burglary Residential,66127
5723,40557 ,49057 ,Aggravated Assault No Firearm,66132
5724,83595 ,54585 ,Aggravated Assault No Firearm,66136
5725,86860 ,76633 ,Robbery No Firearm,66140
5726,51225 ,35883 ,Theft from Vehicle,66148
5727,12865 ,17232 ,Motor Vehicle Theft,66150
5728,50305 ,41582 ,Theft from Vehicle,66180
5729,67445 ,61718 ,Burglary Residential,66193
5730,56893 ,43415 ,Burglary Residential,66203
5731,14726 ,60988 ,Aggravated Assault No Firearm,66206
5732,14754 ,31794 ,Aggravated Assault Firearm,66214
5733,39423 ,63689 ,Motor Vehicle Theft,66248
5734,74074 ,65713 ,Theft from Vehicle,66255
5735,11579 ,12492 ,Robbery No Firearm,66260
5736,39298 ,15265 ,Aggravated Assault No Firearm,66294
5737,51058 ,42528 ,Aggravated Assault Firearm,66363
5738,35942 ,42042 ,Homicide - Criminal,66385
5739,43975 ,38487 ,Burglary Non-Residential,66386
5740,28604 ,21222 ,Rape,66436
5741,55219 ,41213 ,Aggravated Assault Firearm,66452
5742,52916 ,35192 ,Aggravated Assault No Firearm,66572
5743,76986 ,57510 ,Robbery Firearm,66619
5744,78264 ,49810 ,Theft from Vehicle,66639
5745,56797 ,49658 ,Aggravated Assault No Firearm,66644
5746,65325 ,48038 ,Aggravated Assault No Firearm,66646
5747,34331 ,15201 ,Rape,66660
5748,42542 ,49003 ,Theft from Vehicle,66676
5749,51926 ,50324 ,Theft from Vehicle,66698
5750,52158 ,37838 ,Robbery No Firearm,66707
5751,35075 ,54200 ,Theft from Vehicle,66712
5752,17272 ,36669 ,Motor Vehicle Theft,66738
5753,31283 ,36329 ,Theft from Vehicle,66756
5754,45431 ,30409 ,Theft from Vehicle,66760
5755,47684 ,52852 ,Motor Vehicle Theft,66772
5756,44830 ,30510 ,Motor Vehicle Theft,66791
5757,54421 ,52696 ,Burglary Residential,66808
5758,68165 ,46402 ,Theft from Vehicle,66823
5759,31419 ,35342 ,Motor Vehicle Theft,66837
5760,15018 ,32289 ,Aggravated Assault No Firearm,66842
5761,40749 ,45481 ,Aggravated Assault No Firearm,66844
5762,36427 ,17467 ,Aggravated Assault No Firearm,66858
5763,16391 ,22126 ,Motor Vehicle Theft,66878
5764,19719 ,28869 ,Theft from Vehicle,66895
5765,49152 ,45478 ,Burglary Residential,66901
5766,39602 ,66977 ,Theft from Vehicle,66907
5767,63931 ,69234 ,Aggravated Assault No Firearm,66927
5768,69919 ,57317 ,Homicide - Gross Negligence,66928
5769,8044 ,32488 ,Theft from Vehicle,66939
5770,73614 ,53483 ,Theft from Vehicle,66969
5771,68039 ,54820 ,Aggravated Assault No Firearm,66972
5772,11742 ,9158 ,Aggravated Assault No Firearm,66972
5773,16573 ,27271 ,Aggravated Assault No Firearm,66979
5774,29574 ,64934 ,Robbery No Firearm,66984
5775,57096 ,41893 ,Aggravated Assault No Firearm,66987
5776,29534 ,47194 ,Burglary Residential,66987
5777,65945 ,56860 ,Motor Vehicle Theft,66992
5778,37194 ,44317 ,Burglary Residential,67005
5779,75199 ,53055 ,Robbery No Firearm,67040
5780,86736 ,81682 ,Burglary Non-Residential,67041
5781,100186 ,76846 ,Robbery No Firearm,67063
5782,36428 ,18498 ,Theft from Vehicle,67094
5783,71785 ,50393 ,Theft from Vehicle,67124
5784,21238 ,31503 ,Theft from Vehicle,67147
5785,41509 ,17680 ,Burglary Residential,67148
5786,52889 ,34327 ,Burglary Residential,67154
5787,67018 ,49492 ,Theft from Vehicle,67154
5788,51198 ,53437 ,Theft from Vehicle,67185
5789,65278 ,49386 ,Burglary Residential,67188
5790,39797 ,33169 ,Robbery No Firearm,67224
5791,40542 ,44647 ,Robbery No Firearm,67232
5792,79596 ,51555 ,Robbery No Firearm,67251
5793,48332 ,35206 ,Motor Vehicle Theft,67266
5794,28359 ,59794 ,Burglary Residential,67275
5795,36344 ,36181 ,Theft from Vehicle,67276
5796,53114 ,54104 ,Burglary Residential,67289
5797,20541 ,54591 ,Aggravated Assault No Firearm,67296
5798,84958 ,57755 ,Robbery Firearm,67296
5799,47290 ,47077 ,Burglary Residential,67304
5800,46908 ,33208 ,Aggravated Assault No Firearm,67322
5801,39093 ,26439 ,Robbery Firearm,67324
5802,43899 ,63112 ,Theft from Vehicle,67342
5803,22332 ,32264 ,Theft from Vehicle,67351
5804,41827 ,26100 ,Theft from Vehicle,67351
5805,48521 ,49480 ,Burglary Residential,67355
5806,77983 ,66055 ,Robbery Firearm,67394
5807,40749 ,50755 ,Aggravated Assault No Firearm,67405
5808,92398 ,61775 ,Theft from Vehicle,67411
5809,20791 ,33738 ,Burglary Residential,67428
5810,14318 ,32700 ,Aggravated Assault No Firearm,67449
5811,20480 ,31983 ,Theft from Vehicle,67450
5812,75094 ,49810 ,Aggravated Assault No Firearm,67462
5813,83832 ,80109 ,Robbery Firearm,67466
5814,62078 ,66933 ,Motor Vehicle Theft,67473
5815,35440 ,23589 ,Burglary Residential,67487
5816,31599 ,16892 ,Robbery No Firearm,67491
5817,19608 ,28112 ,Burglary Residential,67492
5818,39768 ,34760 ,Robbery No Firearm,67525
5819,44977 ,55985 ,Robbery No Firearm,67543
5820,52863 ,34714 ,Theft from Vehicle,67554
5821,30937 ,56193 ,Aggravated Assault No Firearm,67563
5822,10265 ,25497 ,Motor Vehicle Theft,67568
5823,42365 ,32051 ,Burglary Residential,67644
5824,41489 ,17835 ,Robbery Firearm,67672
5825,59478 ,47142 ,Burglary Residential,67684
5826,53871 ,42721 ,Burglary Residential,67712
5827,33352 ,33536 ,Burglary Residential,67728
5828,14914 ,14737 ,Robbery Firearm,67733
5829,38224 ,24091 ,Theft from Vehicle,67747
5830,46640 ,49154 ,Robbery Firearm,67784
5831,39804 ,51297 ,Motor Vehicle Theft,67848
5832,56765 ,49517 ,Robbery Firearm,67848
5833,38831 ,22654 ,Robbery Firearm,67859
5834,46274 ,31835 ,Aggravated Assault Firearm,67864
5835,46768 ,49634 ,Robbery No Firearm,67873
5836,46661 ,49136 ,Motor Vehicle Theft,67877
5837,47005 ,11984 ,Motor Vehicle Theft,67946
5838,11264 ,29045 ,Theft from Vehicle,68023
5839,67409 ,54105 ,Rape,68050
5840,34368 ,40293 ,Robbery No Firearm,68052
5841,91736 ,58206 ,Motor Vehicle Theft,68094
5842,37577 ,11991 ,Aggravated Assault No Firearm,68096
5843,19241 ,22826 ,Theft from Vehicle,68099
5844,12971 ,13372 ,Theft from Vehicle,68134
5845,40282 ,13462 ,Aggravated Assault No Firearm,68142
5846,39107 ,56609 ,Theft from Vehicle,68154
5847,16983 ,29195 ,Theft from Vehicle,68161
5848,17658 ,33928 ,Aggravated Assault No Firearm,68169
5849,8842 ,32932 ,Burglary Non-Residential,68175
5850,13772 ,23404 ,Aggravated Assault No Firearm,68190
5851,54715 ,48977 ,Theft from Vehicle,68191
5852,40797 ,48200 ,Motor Vehicle Theft,68199
5853,70733 ,60167 ,Burglary Non-Residential,68207
5854,51758 ,42993 ,Aggravated Assault No Firearm,68212
5855,37867 ,42148 ,Motor Vehicle Theft,68224
5856,81395 ,61891 ,Theft from Vehicle,68250
5857,21217 ,15196 ,Burglary Residential,68254
5858,52249 ,45046 ,Theft from Vehicle,68255
5859,59385 ,45048 ,Burglary Non-Residential,68256
5860,12051 ,36862 ,Theft from Vehicle,68316
5861,19445 ,20561 ,Robbery No Firearm,68322
5862,41614 ,28350 ,Robbery No Firearm,68323
5863,41613 ,57055 ,Robbery No Firearm,68329
5864,20405 ,50490 ,Theft from Vehicle,68340
5865,11338 ,38375 ,Theft from Vehicle,68342
5866,48041 ,35558 ,Burglary Residential,68371
5867,12217 ,34784 ,Aggravated Assault No Firearm,68373
5868,59638 ,46339 ,Theft from Vehicle,68385
5869,37195 ,52502 ,Aggravated Assault No Firearm,68393
5870,13550 ,33793 ,Motor Vehicle Theft,68393
5871,47330 ,44071 ,Motor Vehicle Theft,68400
5872,17535 ,22018 ,Theft from Vehicle,68401
5873,28234 ,20600 ,Motor Vehicle Theft,68404
5874,50505 ,51634 ,Rape,68424
5875,32722 ,34647 ,Aggravated Assault Firearm,68437
5876,104381 ,77753 ,Motor Vehicle Theft,68449
5877,45386 ,31074 ,Burglary Residential,68454
5878,49159 ,51349 ,Theft from Vehicle,68475
5879,67764 ,48712 ,Theft from Vehicle,68480
5880,50742 ,51146 ,Theft from Vehicle,68500
5881,50328 ,57960 ,Aggravated Assault Firearm,68556
5882,56284 ,40364 ,Burglary Residential,68564
5883,48703 ,58858 ,Robbery No Firearm,68569
5884,78862 ,52970 ,Motor Vehicle Theft,68573
5885,97577 ,62089 ,Aggravated Assault No Firearm,68605
5886,48087 ,58766 ,Burglary Residential,68605
5887,46985 ,53557 ,Burglary Residential,68615
5888,48593 ,39534 ,Burglary Residential,68624
5889,85820 ,80664 ,Motor Vehicle Theft,68632
5890,61970 ,38980 ,Theft from Vehicle,68643
5891,36485 ,54304 ,Theft from Vehicle,68654
5892,16981 ,52591 ,Burglary Residential,68718
5893,5149 ,33769 ,Burglary Residential,68723
5894,79585 ,65164 ,Burglary Residential,68737
5895,75931 ,79488 ,Motor Vehicle Theft,68755
5896,40916 ,38523 ,Burglary Residential,68756
5897,85159 ,74965 ,Theft from Vehicle,68759
5898,46564 ,54290 ,Robbery No Firearm,68772
5899,12373 ,27595 ,Theft from Vehicle,68777
5900,42952 ,66663 ,Burglary Residential,68785
5901,46951 ,49296 ,Theft from Vehicle,68799
5902,68117 ,50927 ,Burglary Residential,68821
5903,44138 ,17902 ,Aggravated Assault No Firearm,68841
5904,28866 ,17417 ,Robbery Firearm,68843
5905,70145 ,56527 ,Robbery No Firearm,68844
5906,30954 ,41774 ,Burglary Residential,68870
5907,28458 ,27224 ,Robbery No Firearm,68871
5908,44156 ,37549 ,Burglary Residential,68887
5909,45837 ,47031 ,Theft from Vehicle,68889
5910,68214 ,48389 ,Burglary Residential,68892
5911,32903 ,59550 ,Theft from Vehicle,68902
5912,12681 ,18394 ,Motor Vehicle Theft,68923
5913,69024 ,50467 ,Aggravated Assault Firearm,68937
5914,36374 ,43323 ,Burglary Residential,68949
5915,50838 ,60261 ,Rape,68950
5916,63724 ,61773 ,Aggravated Assault Firearm,68973
5917,38694 ,35932 ,Burglary Residential,68978
5918,36893 ,69096 ,Robbery Firearm,68979
5919,39128 ,24087 ,Theft from Vehicle,68981
5920,17422 ,27736 ,Aggravated Assault No Firearm,69001
5921,39197 ,35902 ,Aggravated Assault No Firearm,69008
5922,38599 ,38076 ,Aggravated Assault Firearm,69033
5923,35146 ,55083 ,Aggravated Assault No Firearm,69041
5924,43934 ,65082 ,Theft from Vehicle,69045
5925,45942 ,38990 ,Theft from Vehicle,69070
5926,17422 ,27736 ,Robbery Firearm,69072
5927,17422 ,27736 ,Burglary Residential,69107
5928,17422 ,27736 ,Aggravated Assault Firearm,69119
5929,17422 ,27736 ,Aggravated Assault Firearm,69119
5930,17422 ,27736 ,Aggravated Assault Firearm,69119
5931,17422 ,27736 ,Aggravated Assault Firearm,69119
5932,20287 ,51436 ,Aggravated Assault Firearm,69119
5933,13835 ,17700 ,Aggravated Assault Firearm,69119
5934,36313 ,42037 ,Theft from Vehicle,69123
5935,40174 ,24042 ,Aggravated Assault No Firearm,69130
5936,39622 ,26337 ,Aggravated Assault No Firearm,69145
5937,16049 ,29939 ,Robbery No Firearm,69152
5938,36313 ,42037 ,Robbery No Firearm,69164
5939,13835 ,17700 ,Aggravated Assault No Firearm,69181
5940,44600 ,34300 ,Motor Vehicle Theft,69181
5941,39388 ,27786 ,Aggravated Assault No Firearm,69183
5942,54992 ,41439 ,Aggravated Assault No Firearm,69197
5943,47508 ,44837 ,Robbery Firearm,69205
5944,71519 ,57980 ,Robbery Firearm,69227
5945,38851 ,25349 ,Robbery Firearm,69228
5946,78485 ,52773 ,Aggravated Assault No Firearm,69262
5947,52716 ,39542 ,Theft from Vehicle,69302
5948,55009 ,47467 ,Theft from Vehicle,69304
5949,63575 ,39361 ,Burglary Residential,69370
5950,14788 ,34087 ,Aggravated Assault Firearm,69400
5951,74153 ,51359 ,Aggravated Assault No Firearm,69443
5952,50920 ,40999 ,Burglary Residential,69484
5953,9780 ,34495 ,Robbery No Firearm,69509
5954,40017 ,15354 ,Aggravated Assault No Firearm,69546
5955,42345 ,15072 ,Rape,69552
5956,47693 ,32325 ,Theft from Vehicle,69593
5957,81763 ,54515 ,Theft from Vehicle,69617
5958,70918 ,48382 ,Burglary Residential,69625
5959,2172 ,35553 ,Theft from Vehicle,69641
5960,31659 ,37907 ,Burglary Residential,69650
5961,60896 ,46177 ,Burglary Non-Residential,69659
5962,39100 ,37987 ,Burglary Residential,69672
5963,30373 ,57218 ,Burglary Non-Residential,69675
5964,39810 ,61517 ,Theft from Vehicle,69686
5965,45080 ,52662 ,Theft from Vehicle,69698
5966,39046 ,38381 ,Aggravated Assault No Firearm,69701
5967,34160 ,28796 ,Aggravated Assault Firearm,69713
5968,40193 ,37846 ,Theft from Vehicle,69722
5969,14493 ,58913 ,Motor Vehicle Theft,69728
5970,69425 ,49148 ,Theft from Vehicle,69734
5971,92072 ,65592 ,Aggravated Assault No Firearm,69735
5972,32835 ,20383 ,Aggravated Assault No Firearm,69737
5973,66709 ,63199 ,Motor Vehicle Theft,69740
5974,34889 ,39826 ,Burglary Residential,69746
5975,18610 ,51376 ,Burglary Residential,69752
5976,49893 ,41551 ,Burglary Residential,69754
5977,81569 ,54628 ,Theft from Vehicle,69776
5978,33116 ,41167 ,Motor Vehicle Theft,69783
5979,16469 ,70594 ,Robbery No Firearm,69798
5980,14821 ,19838 ,Burglary Residential,69809
5981,50094 ,34761 ,Theft from Vehicle,69818
5982,65869 ,64297 ,Aggravated Assault No Firearm,69819
5983,48497 ,31306 ,Theft from Vehicle,69819
5984,31271 ,56521 ,Burglary Non-Residential,69830
5985,43109 ,19128 ,Robbery Firearm,69834
5986,42502 ,19451 ,Theft from Vehicle,69835
5987,14609 ,34067 ,Theft from Vehicle,69837
5988,33979 ,35867 ,Aggravated Assault No Firearm,69840
5989,40463 ,37946 ,Burglary Residential,69852
5990,50715 ,50160 ,Burglary Residential,69884
5991,60811 ,43393 ,Burglary Residential,69901
5992,33367 ,33975 ,Rape,69906
5993,58774 ,38615 ,Theft from Vehicle,69908
5994,48268 ,31618 ,Theft from Vehicle,69910
5995,41636 ,57157 ,Theft from Vehicle,69925
5996,35904 ,23372 ,Motor Vehicle Theft,69927
5997,30229 ,41139 ,Theft from Vehicle,69936
5998,18287 ,44385 ,Theft from Vehicle,69960
5999,51716 ,33698 ,Burglary Residential,69962
6000,46913 ,27675 ,Aggravated Assault No Firearm,69977
6001,58856 ,59537 ,Theft from Vehicle,69992
6002,24248 ,30133 ,Aggravated Assault No Firearm,69995
6003,81123 ,76980 ,Motor Vehicle Theft,70006
6004,38441 ,23527 ,Theft from Vehicle,70015
6005,43512 ,47659 ,Theft from Vehicle,70039
6006,35793 ,36255 ,Aggravated Assault No Firearm,70051
6007,9710 ,30337 ,Motor Vehicle Theft,70061
6008,41771 ,67275 ,Robbery Firearm,70064
6009,45611 ,20442 ,Burglary Residential,70078
6010,65756 ,49398 ,Aggravated Assault No Firearm,70079
6011,16928 ,15136 ,Theft from Vehicle,70105
6012,60275 ,52987 ,Motor Vehicle Theft,70109
6013,54096 ,39121 ,Theft from Vehicle,70117
6014,49298 ,53245 ,Rape,70121
6015,37318 ,45902 ,Burglary Residential,70135
6016,78278 ,56340 ,Theft from Vehicle,70138
6017,52633 ,42285 ,Robbery No Firearm,70139
6018,57574 ,54234 ,Aggravated Assault Firearm,70142
6019,32668 ,38818 ,Burglary Non-Residential,70147
6020,42448 ,66307 ,Robbery Firearm,70157
6021,30727 ,34319 ,Burglary Residential,70161
6022,38369 ,61047 ,Aggravated Assault No Firearm,70165
6023,45422 ,29743 ,Theft from Vehicle,70168
6024,40212 ,16221 ,Aggravated Assault No Firearm,70185
6025,39643 ,40285 ,Motor Vehicle Theft,70209
6026,37032 ,30888 ,Robbery No Firearm,70221
6027,37920 ,68754 ,Aggravated Assault No Firearm,70226
6028,58913 ,41396 ,Theft from Vehicle,70231
6029,31021 ,51683 ,Robbery Firearm,70234
6030,41064 ,19872 ,Burglary Residential,70247
6031,83757 ,84464 ,Motor Vehicle Theft,70273
6032,34190 ,51437 ,Robbery No Firearm,70320
6033,12433 ,27658 ,Theft from Vehicle,70360
6034,69261 ,55453 ,Aggravated Assault No Firearm,70365
6035,31632 ,19955 ,Burglary Residential,70436
6036,46436 ,32240 ,Aggravated Assault Firearm,70466
6037,33252 ,51040 ,Aggravated Assault No Firearm,70511
6038,35889 ,24653 ,Motor Vehicle Theft,70516
6039,29529 ,53341 ,Theft from Vehicle,70517
6040,31632 ,19955 ,Burglary Residential,70520
6041,46625 ,40908 ,Homicide - Gross Negligence,70523
6042,33863 ,14648 ,Aggravated Assault No Firearm,70529
6043,69554 ,48480 ,Aggravated Assault No Firearm,70532
6044,21175 ,25171 ,Motor Vehicle Theft,70549
6045,12199 ,38750 ,Burglary Residential,70560
6046,71224 ,58004 ,Burglary Residential,70578
6047,46794 ,40339 ,Robbery No Firearm,70589
6048,40013 ,25474 ,Burglary Residential,70598
6049,35884 ,56388 ,Robbery No Firearm,70599
6050,9669 ,28124 ,Theft from Vehicle,70605
6051,44176 ,57923 ,Robbery No Firearm,70613
6052,29355 ,20171 ,Robbery Firearm,70629
6053,87072 ,72867 ,Theft from Vehicle,70637
6054,65318 ,49363 ,Burglary Residential,70640
6055,49239 ,39449 ,Robbery Firearm,70649
6056,39610 ,24408 ,Burglary Residential,70671
6057,88967 ,74841 ,Aggravated Assault No Firearm,70721
6058,22628 ,14637 ,Aggravated Assault No Firearm,70738
6059,10955 ,29898 ,Aggravated Assault No Firearm,70738
6060,43670 ,18502 ,Rape,70748
6061,41809 ,31746 ,Robbery No Firearm,70765
6062,10955 ,29898 ,Motor Vehicle Theft,70777
6063,43454 ,14914 ,Robbery Firearm,70802
6064,81460 ,56028 ,Aggravated Assault No Firearm,70820
6065,21699 ,70416 ,Rape,70820
6066,42128 ,63535 ,Aggravated Assault No Firearm,70833
6067,10514 ,28905 ,Robbery No Firearm,70850
6068,33142 ,34426 ,Aggravated Assault No Firearm,70861
6069,36316 ,55375 ,Aggravated Assault No Firearm,70874
6070,57466 ,42796 ,Aggravated Assault No Firearm,70890
6071,100643 ,71459 ,Aggravated Assault No Firearm,70920
6072,32401 ,14992 ,Aggravated Assault No Firearm,70973
6073,54081 ,40174 ,Theft from Vehicle,71009
6074,34331 ,15201 ,Motor Vehicle Theft,71056
6075,51082 ,44175 ,Motor Vehicle Theft,71056
6076,32651 ,64236 ,Theft from Vehicle,71062
6077,25496 ,22030 ,Robbery Firearm,71070
6078,33014 ,64051 ,Aggravated Assault No Firearm,71076
6079,62033 ,43985 ,Burglary Residential,71088
6080,19415 ,27354 ,Theft from Vehicle,71094
6081,34597 ,33259 ,Aggravated Assault Firearm,71096
6082,78491 ,52273 ,Theft from Vehicle,71111
6083,52042 ,35964 ,Theft from Vehicle,71119
6084,35811 ,19422 ,Theft from Vehicle,71134
6085,43259 ,49023 ,Theft from Vehicle,71139
6086,34908 ,33008 ,Theft from Vehicle,71143
6087,35089 ,32958 ,Robbery No Firearm,71146
6088,12580 ,12699 ,Theft from Vehicle,71154
6089,49610 ,42680 ,Theft from Vehicle,71165
6090,15765 ,19694 ,Theft from Vehicle,71181
6091,45095 ,29529 ,Theft from Vehicle,71183
6092,61819 ,45174 ,Burglary Residential,71194
6093,34353 ,18728 ,Motor Vehicle Theft,71207
6094,63792 ,54732 ,Aggravated Assault No Firearm,71223
6095,40773 ,62164 ,Theft from Vehicle,71225
6096,13768 ,16820 ,Aggravated Assault Firearm,71242
6097,21157 ,25361 ,Burglary Residential,71250
6098,57816 ,37337 ,Rape,71254
6099,14356 ,22977 ,Theft from Vehicle,71254
6100,13904 ,31958 ,Theft from Vehicle,71265
6101,27636 ,30060 ,Theft from Vehicle,71271
6102,48810 ,50800 ,Robbery Firearm,71318
6103,33638 ,42679 ,Motor Vehicle Theft,71330
6104,44165 ,37591 ,Burglary Non-Residential,71332
6105,49891 ,35383 ,Aggravated Assault No Firearm,71337
6106,44604 ,20049 ,Motor Vehicle Theft,71337
6107,39513 ,36050 ,Theft from Vehicle,71339
6108,57466 ,42796 ,Theft from Vehicle,71345
6109,49877 ,38081 ,Theft from Vehicle,71357
6110,38794 ,28780 ,Aggravated Assault No Firearm,71361
6111,24651 ,28239 ,Robbery No Firearm,71365
6112,34847 ,18666 ,Theft from Vehicle,71375
6113,58950 ,36645 ,Theft from Vehicle,71386
6114,23714 ,30277 ,Theft from Vehicle,71386
6115,36536 ,42370 ,Theft from Vehicle,71424
6116,34384 ,30649 ,Aggravated Assault No Firearm,71428
6117,81543 ,68355 ,Aggravated Assault No Firearm,71437
6118,38554 ,35411 ,Theft from Vehicle,71450
6119,37996 ,64992 ,Motor Vehicle Theft,71461
6120,16469 ,70594 ,Theft from Vehicle,71485
6121,47857 ,47580 ,Aggravated Assault No Firearm,71529
